ACSSF,2011e5,ma,000,0001,0000411,319,198
ACSSF,2011e5,ma,000,0001,0000412,0,0
ACSSF,2011e5,ma,000,0001,0000413,87,38
ACSSF,2011e5,ma,000,0001,0000414,20,10
ACSSF,2011e5,ma,000,0001,0000415,87,104
ACSSF,2011e5,ma,000,0001,0000416,19,31
ACSSF,2011e5,ma,000,0001,0000417,10,5
ACSSF,2011e5,ma,000,0001,0000418,37,21
ACSSF,2011e5,ma,000,0001,0000419,6,10
ACSSF,2011e5,ma,000,0001,0000420,762,386
ACSSF,2011e5,ma,000,0001,0000421,149,94
ACSSF,2011e5,ma,000,0001,0000422,354,238
ACSSF,2011e5,ma,000,0001,0000423,207,190
ACSSF,2011e5,ma,000,0001,0000424,12,8
ACSSF,2011e5,ma,000,0001,0000425,350,183
ACSSF,2011e5,ma,000,0001,0000426,258,88
ACSSF,2011e5,ma,000,0001,0000427,263,137
ACSSF,2011e5,ma,000,0001,0000428,683,244
ACSSF,2011e5,ma,000,0001,0000429,160,251
ACSSF,2011e5,ma,000,0001,0000430,156,174
ACSSF,2011e5,ma,000,0001,0000431,666,397
ACSSF,2011e5,ma,000,0001,0000432,344,211
ACSSF,2011e5,ma,000,0001,0000433,346,196
ACSSF,2011e5,ma,000,0001,0000434,82,40
ACSSF,2011e5,ma,000,0001,0000435,502,254
ACSSF,2011e5,ma,000,0001,0000436,303,131
ACSSF,2011e5,ma,000,0001,0000437,185,117
ACSSF,2011e5,ma,000,0001,0000438,220,175
ACSSF,2011e5,ma,000,0001,0000439,43,18
ACSSF,2011e5,ma,000,0001,0000440,243,110
ACSSF,2011e5,ma,000,0001,0000441,463,196
ACSSF,2011e5,ma,000,0001,0000442,437,179
ACSSF,2011e5,ma,000,0001,0000443,242,172
ACSSF,2011e5,ma,000,0001,0000444,177,78
ACSSF,2011e5,ma,000,0001,0000445,139,68
ACSSF,2011e5,ma,000,0001,0000446,52,33
ACSSF,2011e5,ma,000,0001,0000447,312,89
ACSSF,2011e5,ma,000,0001,0000448,189,103
ACSSF,2011e5,ma,000,0001,0000449,294,146
ACSSF,2011e5,ma,000,0001,0000450,276,112
ACSSF,2011e5,ma,000,0001,0000451,134,55
ACSSF,2011e5,ma,000,0001,0000452,226,102
ACSSF,2011e5,ma,000,0001,0000453,93,60
ACSSF,2011e5,ma,000,0001,0000454,251,109
ACSSF,2011e5,ma,000,0001,0000455,146,136
ACSSF,2011e5,ma,000,0001,0000456,73,44
ACSSF,2011e5,ma,000,0001,0000457,91,49
ACSSF,2011e5,ma,000,0001,0000458,297,181
ACSSF,2011e5,ma,000,0001,0000459,1137,504
ACSSF,2011e5,ma,000,0001,0000460,222,249
ACSSF,2011e5,ma,000,0001,0000461,240,109
ACSSF,2011e5,ma,000,0001,0000462,3100,1405
ACSSF,2011e5,ma,000,0001,0000463,405,208
ACSSF,2011e5,ma,000,0001,0000464,235,156
ACSSF,2011e5,ma,000,0001,0000465,210,89
ACSSF,2011e5,ma,000,0001,0000466,260,130
ACSSF,2011e5,ma,000,0001,0000467,198,166
ACSSF,2011e5,ma,000,0001,0000468,143,104
ACSSF,2011e5,ma,000,0001,0000469,210,102
ACSSF,2011e5,ma,000,0001,0000470,348,184
ACSSF,2011e5,ma,000,0001,0000471,399,128
ACSSF,2011e5,ma,000,0001,0000472,389,131
ACSSF,2011e5,ma,000,0001,0000473,225,104
ACSSF,2011e5,ma,000,0001,0000474,0,0
ACSSF,2011e5,ma,000,0001,0000475,223,95
ACSSF,2011e5,ma,000,0001,0000476,478,181
ACSSF,2011e5,ma,000,0001,0000477,2891,1137
ACSSF,2011e5,ma,000,0001,0000478,517,162
ACSSF,2011e5,ma,000,0001,0000479,366,158
ACSSF,2011e5,ma,000,0001,0000480,288,120
ACSSF,2011e5,ma,000,0001,0000481,1679,566
ACSSF,2011e5,ma,000,0001,0000482,433,150
ACSSF,2011e5,ma,000,0001,0000483,1666,539
ACSSF,2011e5,ma,000,0001,0000484,1249,569
ACSSF,2011e5,ma,000,0001,0000485,5820,2679
ACSSF,2011e5,ma,000,0001,0000486,769,279
ACSSF,2011e5,ma,000,0001,0000487,479,189
ACSSF,2011e5,ma,000,0001,0000488,1118,369
ACSSF,2011e5,ma,000,0001,0000489,7081,3106
ACSSF,2011e5,ma,000,0001,0000490,1755,670
ACSSF,2011e5,ma,000,0001,0000491,338,28
